volume,close,open,high,low,label,rsi
-0.0056663717144354005,0.18828681428584218,0.08801717426227551,0.20416821283457198,-0.11086580619127938,S,0.5041161235222299
-0.04071880740739477,0.19793114105271628,0.19207021406301367,-0.07293839216842592,0.01085192576350027,S,0.5057614822314827
-0.06735773913654595,0.17170216288507442,0.18335693083984844,0.011009057053984478,0.11154358847080001,S,0.5045804474098475
-0.06867424814693958,0.20140051046928864,0.18584708560141702,0.018805030794440885,0.07454128228505146,S,0.5078892087386699
-0.05266320924442185,0.21099103656153534,0.20562021499253152,-0.10562716853893768,-0.10012493886304345,S,0.5097041677786653
-0.015574057937161028,0.19059607890508484,0.2099603983876991,-0.09347494526859865,-0.07974688733317807,S,0.5073044420932452
-0.05667213430772022,0.18507711669011173,0.19554687499791495,-0.05727107106597805,0.09057571350024003,S,0.5062749885646014
-0.03784656890375,0.1812459270725815,0.19073366787097748,-0.06716019038881986,0.048388504136745614,S,0.505413682567967
-0.05200602405253174,0.19013937777051945,0.1895441487551917,-0.022498332793514212,0.06393888041245784,S,0.5062601744541184
-0.040394361033087564,0.19165956125121505,0.18750567894304415,-0.0580118412465119,0.012953887363840875,S,0.5077882991056141
-0.04834026108215631,0.1902410914195208,0.19722834734281078,0.002024382333599736,0.08016904850833588,S,0.5073487389091865
-0.03815444199009223,0.15239212397643254,0.19227428650683864,0.025390192691021007,0.01973186746021453,S,0.5007094936089415
0.021827566959160934,0.16200816449389568,0.14862370197944935,-0.04414544099781158,0.05493452191609538,S,0.5036378890316628
-0.03987634811287415,0.19730318152904322,0.1686554868031303,-0.017924254452771217,-0.10478928706675206,S,0.5094369131449507
-0.013871755905353285,0.20685326248549632,0.19366349492506618,0.007332630207182711,0.010409455520221055,S,0.5126434147191846
0.22009854982171512,0.22106785580402674,0.21113960720293284,-0.0758611435208479,0.036700963399702226,S,0.515415395327365
0.013489356126846583,0.19419815622037062,0.1883996092975427,0.20998185670831712,-0.6392196450222445,S,0.5173435815361477
0.03556757828199529,0.12829265517711835,0.1997001452860232,0.12007064279570805,-0.0751622648658681,S,0.5045019307527293
-0.009612669719966467,0.140640508882203,0.11511818458644564,0.006238879379210583,0.03500813981631718,S,0.5096269909334584
-0.013870968653610356,0.09433706027525611,0.14146030371922666,0.025310022556157462,-0.03729403611357606,S,0.5015705962891643
0.010662502963058387,0.053693649372492644,0.08859601874721146,0.24330735449760021,-0.017358472653237353,S,0.4958145544412491
-0.016218357083420808,0.06050107596104005,0.05842489914573661,-0.02842951575720673,-0.031792457449260805,S,0.4964946173032505
0.033203413072926125,0.07392032000683584,0.057739052990265514,0.11603943690524157,-0.003422003900319876,S,0.499640239060563
0.014175474313131974,0.07583169847476291,0.0762356127693231,-0.04108459521945697,0.0836433350289976,S,0.49989553051110364
0.01178772978448756,0.07460478017080367,0.0777294697748507,-0.11715048591403283,0.04209194086477577,H,0.4997242347095259
0.0035272718325142535,0.050234430600867186,0.07349654251465125,-0.022230661727421976,-0.016368668647415884,H,0.49612646973470625
-0.005494849105187397,0.01958420769814223,0.055990703218063355,0.023710456135866562,-0.006892235060885466,H,0.49045002654301745
0.003907680891060865,0.02161083204665618,0.018397663779405476,-0.07757242661982769,0.06758632953386409,H,0.49123801507793113
0.08540193262550248,0.0356559372878551,0.02569558161258062,-0.07890162830534837,0.04171924410363199,H,0.4931687839211934
0.03939699301468062,0.05146543799341031,0.03087433147714296,-0.06442827683019764,-0.015361366032436655,H,0.4968424516777231
-0.0017211472070270434,0.00930484162930167,0.04466720390294313,-0.010648799732988098,0.01378971764900853,H,0.49145767689075825
0.04542128141980953,-0.0290122446191074,0.008754657020351102,-0.006521221951855796,-0.014484825254091548,H,0.4858147112546108
0.054378205766007326,-0.0745441419149125,-0.02643570106760639,0.06787185891955475,-0.057802760216862606,H,0.47870476493121566
0.021460960214572077,-0.04266499244911952,-0.07820599418255043,0.05363638403535435,0.02398731049919848,H,0.48462648333182584
0.04280904698860159,-0.03079631827898452,-0.045917337344916216,0.016050429105961488,0.04607103446804588,H,0.48725472776636486
0.058725051912110054,-0.04722151292323292,-0.031098698366100512,-0.06977723888599259,0.05894284193554519,H,0.4850114050188557
0.051162993475580086,-0.010342428020454535,-0.04610732557927279,-0.019906361457056473,0.01540691307835451,H,0.49078663529828814
0.04955240175356722,0.02858055563087316,-0.010027225408938778,-0.0004415033213913996,0.0073096316419168925,H,0.49690297359489366
0.0748635421328634,0.01784914060528437,0.029677706017098536,-0.10795299268406104,0.05598126498857961,H,0.4953827747227252
0.0996381218914206,0.029210290135185734,0.020569865393006828,-0.10850191323472358,-0.0056711263406672725,H,0.49693375982375093
0.19155094374644066,-0.017819010389724298,0.02857364152806509,0.0014197739518529125,-0.000733135477460692,H,0.49035219119430346
0.45997303613739604,-0.05077557603236616,-0.02000437397218486,-0.02770235696090721,-0.026365563069061657,H,0.48602750951505064
-0.03103948829192814,0.06088542671194314,-0.03233482438473976,0.23272018490796484,-0.08475068089533588,S,0.49987558416515354
-0.045416024972589564,0.1302009413262041,0.06851429676068736,0.08786705396679813,-0.06244755891392131,S,0.50909083813902
-0.04415503154003739,0.14414892191540074,0.11959091414269851,-0.05226614578934759,-0.009792375645655552,S,0.5131268340352139
-0.06001271213975324,0.11014611208867922,0.15460856237723025,0.04196007631442473,0.022234580091496297,S,0.5069940323267182
-0.0482560825473307,0.14817551469581017,0.11571415511445064,0.00026829725234165866,0.023464874709293152,S,0.5121455503374419
-0.008460116763663235,0.1499289491045926,0.14451765837483416,-0.06999061177922042,0.02455105052891648,S,0.5135063144360053
-0.048903423237565184,0.1451438913448139,0.15998492482967275,-0.04329661891295707,0.056839785393877754,S,0.5118137731982194
0.02252566869616264,0.13085135850060725,0.14516613001456244,-0.08632841232414624,0.038178413466394376,S,0.510119361582637
-0.034219805037906274,0.15011846245430968,0.12317012251099094,-0.043246403945276124,0.03348732175833716,S,0.514653249177962
-0.025652526866926855,0.1435713271999741,0.151473141312702,-0.07155272461906105,0.028574436506924275,S,0.5139684353456563
-0.02012966256181365,0.10367183118045661,0.14378664394251744,-0.02090012424505885,-0.023379430913536614,S,0.5081762198430709
-0.04395365748361999,0.03363018243733393,0.10167527889534635,0.06813431849077482,-0.03131855972192122,S,0.4983548139933626
-0.05934282478404692,0.028030946380203328,0.03271553442078313,-0.053647823852018474,0.08725469821166675,S,0.49786176396453846
-0.037558766247383246,0.02007833854031406,0.029317837610009202,-0.017883988373609962,0.09141049280182723,S,0.496706230962517
-0.050028991122861625,0.00045045237977829356,0.020051933269931644,-0.013573509502420672,0.05560555256059765,S,0.4940648373993845
-0.045181109773727635,0.036324331590381044,0.003612760530681583,-0.03846385223554529,0.010346746280150313,S,0.49893184433262916
0.12574644820985986,0.02683998458422141,0.035402113619851204,0.0021787968836152814,0.06612966780805397,S,0.4979331214353085
0.04969176705570977,0.05647539503879058,0.03056381684633155,-0.04492654106225644,0.0017175274363089384,S,0.5017856885630694
-0.011019832869262754,0.034932850315814806,0.05352712205953482,-0.06948822745141241,0.07600881029310676,S,0.49943485797974846
0.004690523784416859,-0.004666480304677595,0.03396540580121227,-0.017415500737891436,0.0241204163199386,S,0.4943501828669267
-0.005380209230842016,0.002522486268702262,-0.00020700854159856193,-0.04822759373625548,0.06163147897549083,S,0.4948599492761113
