,volume,close,open,high,low,label,rsi
0,0.30898068633998577,0.1408226916048199,0.11927431381638963,-0.043388470233187926,-0.02783747309483149,S,0.5261833621439923
1,0.2121082450216088,0.014681657423778065,0.0575825440949562,0.25837124855812377,-0.4973488329900399,S,0.5176382078501338
2,0.1079998787732728,0.02035150975422274,0.014884492255684388,-0.009704495492241567,-0.020993429061607366,S,0.519036158462125
3,0.011387541866214932,0.023468405014398248,0.019328295165112506,-0.091214010641318,0.04613808684969727,S,0.5201934085983131
4,0.09760879126160764,0.06522899067122911,0.024890919170607956,0.15895698952737708,-0.01921909527007383,S,0.5280991055498602
5,-0.012202717799087432,0.050983626023865865,0.06646743927373808,0.1198194200821763,-0.029653202955907645,S,0.5253444368026281
6,0.1776316761400017,0.012041851360227802,0.0554268175869265,0.0630515778373486,-0.026236457921992407,S,0.5169654864030013
7,0.015891161760435542,0.006143829094029493,0.013937341317353323,0.057789248769514204,0.10954547343367761,S,0.5157735088842831
8,-0.027678997720352604,0.007562620441578611,0.00610684966743547,-0.04106067654819863,0.08784092852689004,S,0.5164071591796483
9,0.3654301455115163,-0.02571326627039806,0.009455792610913297,0.1736267715205023,0.020794873256484353,S,0.5099070227017926
10,-0.04215279366731738,-0.049201989899482906,-0.022938514830236872,-0.04238949233342414,0.02107717225784188,S,0.5052658777814506
11,-0.021830017187570338,-0.01857416373884988,-0.04780443123832783,-0.02857463193767359,-0.046768810107186184,S,0.5110323784894846
12,0.22949935605014393,-0.05068843677315987,-0.016840153714563696,-0.034849129620804165,0.0076248367486761864,S,0.505316705592726
13,0.3149509737505846,-0.039447261863648234,-0.04982068729121113,0.32457836561183295,0.03993684718214461,S,0.5075582297627319
14,0.10766038906474687,-0.020542208918219867,-0.03848876279802012,0.004132695519412451,0.05038736576399039,S,0.5110666702344266
15,0.17855186341823628,-0.09910442211083106,-0.020024171832040905,0.16833969399677431,-0.12650661769450258,S,0.4980630435045835
16,0.08294971460482882,-0.08640286048418823,-0.09930962127687992,-0.07443003928047581,0.000706687165142044,S,0.5006239767591751
17,0.011491476636271866,-0.08482094187820227,-0.08651271175312907,-0.03603747252689037,0.08131954523974176,S,0.5013717439621633
18,0.04509121007600919,-0.10623777713513285,-0.08293637224644794,-0.009304634014804788,0.025375435064515808,S,0.49815011281301236
19,0.16439291740334344,-0.1138329813287896,-0.10793997639147604,-0.01479913951650137,0.07989537071372303,S,0.49772038469959035
20,0.03411549211541739,-0.13439132776050855,-0.11559783015945739,-0.10759872107588815,-0.02199839265490969,S,0.4953155109451832
21,-0.04310895025766587,-0.13734684414402562,-0.13486992004040307,-0.045360115451170906,0.12253015300709073,S,0.49509968682646766
22,-0.023190657112111244,-0.1239581737473461,-0.1366938317478203,-0.12527631985757295,0.06845111591474466,S,0.49730705349343146
23,0.1508960815661386,-0.1321153274633992,-0.12317579216695773,-0.02961719881065385,0.13767692101819037,S,0.49610490340929664
24,0.04164773064138199,-0.16219540378616906,-0.13286090320783742,-0.04203596131604698,0.06472977233740726,S,0.4916408758266823
25,0.09494526986847658,-0.1394626123512674,-0.16334245536448266,-0.039254623147577175,0.07673346748350038,S,0.49521344700922754
26,0.360876328198827,-0.16176601972182736,-0.1417409286510967,-0.1007012681655923,-0.04890744930700793,S,0.4921635762764706
27,0.06324190558951455,-0.12707487209729249,-0.1684208662915895,0.4728818708551856,-0.08347841228843304,S,0.49860955197144313
28,0.3961546363440884,-0.1492550443614432,-0.12457288872566565,-0.04516720675219578,0.021292843096787157,S,0.4950069547783368
29,0.13331073899811388,-0.19727699255953754,-0.14987243482491217,0.1440515665959523,-0.043166987678666516,S,0.4875837216026192
30,0.08225773720241998,-0.20794148000717164,-0.19836405284731523,0.08864437257478586,0.06182263972976422,S,0.4854572122051003
31,0.015332480277939728,-0.2295278540464804,-0.2090388432079583,-0.07960582420353576,-0.2050339601025302,S,0.48143685460130636
32,0.02850084083074155,-0.23790313649022704,-0.22557765439283728,-0.08777525906604063,0.03546746153187286,S,0.47859881042462327
33,-0.03453814826425642,-0.2404036863804686,-0.23502739422532906,-0.010103867666443129,0.10921181018161763,S,0.4767108311567576
34,-0.00526745506723056,-0.24645219143567554,-0.243584521571938,0.058769980393011484,0.12736349150156398,S,0.475241400671505
35,-0.038126961307948515,-0.23991665557920971,-0.25081468035737925,0.06363654487432159,0.09422471735909307,S,0.47617122086648744
36,-0.07048702089571468,-0.2506418971014447,-0.24287915658591402,-0.07504192988306974,-0.058007889394379564,S,0.4736340063722523
37,-0.06200049040906737,-0.2518387409186666,-0.2523910643495167,-0.15240157426575596,-0.04745737997323568,S,0.47236578193920953
38,-0.07866123185005094,-0.24176119580373817,-0.25172111426250837,-0.08724472473020087,0.09818106655273287,S,0.47295835318617946
39,-0.08153169898091489,-0.21417534168170327,-0.2445257682038706,-0.026646971382822644,-0.01908467035008407,S,0.4776874878446964
40,-0.0784223816190211,-0.2076689388514549,-0.21667002691693696,-0.12176893183483249,0.015462074957309075,S,0.47839498289624144
