,volume,close,open,high,low,label,rsi
0,0.0003078327895563383,-0.051411422561564654,-0.11175719367183434,0.20722526472103017,-0.1234240889176886,B,0.46827545334910253
1,-0.0369774324279206,-0.04700513128484458,-0.05243126578513433,-0.051822014177612626,0.0096230799936898,B,0.46979537201509836
2,-0.0008262150606043633,-0.04013913610331658,-0.045491983249349124,-0.03005405976941106,0.0029157392779133053,B,0.47131830766291627
3,-0.05379023305178165,-0.03865706805453465,-0.037808447186150305,-0.011384438197610256,0.05549974288589501,B,0.4710910360096876
4,-0.05726479434840921,-0.03510859900159751,-0.03976210183868272,-0.08867103344901087,-0.05318464838312548,B,0.47237301705857276
5,-0.04849839144400912,-0.028033144160749965,-0.03622313996298549,-0.02382802320804317,0.07722107149520553,B,0.47468267967210376
6,-0.059114148180336355,-0.022573751843887328,-0.026584143732314526,-0.06236192483389807,0.07997642795835495,B,0.4757106101412957
7,-0.06866947166420023,-0.032064697408396944,-0.021989386331000622,-0.04709941042071775,0.07162427419060577,B,0.47291292971587806
8,-0.05017509520998849,-0.023321341394448986,-0.031629039660996554,0.0008664234966270656,0.08268904954665102,B,0.4752944748214811
9,-0.04725193704848467,-0.03465661611841031,-0.02359577276313028,-0.04993558214558045,0.061739319869341454,B,0.47225266297458196
10,-0.033723590220637714,-0.030135458734909693,-0.03314395012780681,-0.06431085123248421,0.045544989514285206,B,0.4730369612874818
11,-0.044228667811624954,-0.035451595600069295,-0.029499549751111073,-0.04927022730529034,0.09476466175853344,B,0.47138968770225603
12,-0.032405672183347,-0.03364505788334134,-0.03570140384557639,-0.045904127802267713,0.07842056220324263,B,0.47191917635048297
13,-0.014512500111515317,-0.01141159702130074,-0.03298500035416222,-0.016761061793067338,0.013346805599464466,B,0.47823932442797185
14,0.09019440053625548,0.005329198026949436,-0.01166833793003772,0.04411186197187653,-0.013106241376528672,B,0.4831740968626113
15,0.33622646413777246,0.022806917820528173,0.005948703081611362,-0.02829413521271589,0.047994542278915996,B,0.48805358130447174
16,-0.008815841465081263,-0.013710497950863402,0.02698641731405562,0.1829405484541778,-0.09723177121538057,B,0.4772980497190957
17,-0.028160152093265604,0.0048489400032004255,-0.01491562616508935,-0.026401473932173413,-0.12959162846789585,B,0.4829123079657519
18,-0.06362508311062422,0.014208082789405262,0.004544596050077635,-0.06553911931202669,-0.04964354090488352,B,0.4856957490012773
19,-0.07760090205651822,0.0032487172608915912,0.01659220780676581,0.0070031403346427976,0.031083767765724305,B,0.48224735691225973
20,-0.06656874294558453,-0.013069181099015512,0.001584408702236483,0.2116923468696626,-0.0161441648289219,B,0.4784697872665303
21,-0.08093185925185452,-0.007866479895933606,-0.015144570317775637,-0.028685468603388636,-0.03912261412633126,B,0.48058143254027175
22,-0.021210395865074488,0.033517885989508646,-0.007414818804565003,0.057896612008744776,-0.05879783691216266,B,0.4920265520346498
23,-0.05258546108019606,0.05128289789308425,0.03369544840048975,-0.040847566863648405,-0.0911463644536211,B,0.4969367353604783
24,-0.0825107489510672,0.046704671278462104,0.049187670210272906,-0.08559958073589755,-0.01259521778172861,H,0.4963323791939153
25,0.06221379594699108,0.0394173942754999,0.0477985830563519,-0.08236237350223373,0.05819805364662928,H,0.4941521173269488
26,-0.061060682691654,0.03797714787580137,0.04006333968835465,-0.09573354095903977,0.07684320183893578,H,0.4936664813861501
27,-0.070722020390833,0.03644041972966744,0.03911960217775493,-0.06562447915414195,0.07931838864755494,H,0.49317804553379996
28,-0.022426891795229983,0.062116210552124865,0.0394025867784723,0.052399757254437365,0.004830372262570584,H,0.499663391817503
29,-0.058510261094781704,0.08166332508790611,0.061563656645159365,-0.01987825397984638,0.008244021703073144,H,0.5053065476460337
30,-0.02657964060881837,0.07912432436833847,0.0803134416904009,-0.07350389672188536,0.08712544684370163,H,0.5053065476460337
31,-0.0429372494373324,0.0914186228060963,0.08049395299400497,0.012608155461540527,0.07360487570285937,H,0.5084886643381917
32,-0.08136500584207765,0.08180328316548326,0.09643782032971845,0.005397224656027599,0.05846809698201532,H,0.5045887105863034
33,-0.06134354868062993,0.09724243741593218,0.0826718832043707,-0.0018294056471472506,0.010226688469139046,H,0.5085100528228981
34,-0.06097958794321484,0.09670060500129798,0.09677324335420731,-0.08179204327887664,-0.039197149268786355,H,0.5085100528228981
35,-0.0763231725102398,0.09559943792417595,0.0972623895925056,-0.10079634008686093,0.0710299373990865,H,0.5079996071555704
36,-0.060987211994321604,0.09996817175223868,0.09803154609534721,-0.0202655970238362,0.07714713145182782,H,0.5084968058338218
37,-0.07305303567058079,0.11399715397780627,0.10149601343905387,-0.06509034807379857,-0.018286154612681137,H,0.511728963052648
38,0.012462347918079195,0.10718708008631271,0.11466471753235433,-0.0799719836058794,0.037224811221282864,H,0.5096505164167487
39,-0.0006632054735166185,0.09925334002150019,0.1097738922674163,-0.06508838515385695,-0.05056952704144807,H,0.5067982484400476
40,0.015160080032064756,0.0831540693473483,0.09916580817918472,-0.04857368041375104,0.04439822196899818,H,0.5026004385950797
41,0.18933223509995542,0.07112180208202512,0.0857511762964,-0.02528333313836125,0.0413936804404038,H,0.49876681890584906
42,-0.0009171979098971777,0.08793563865395039,0.03141165508559216,0.2902687033325996,-0.10335096507708302,H,0.512749450372681
43,-0.05553734423137148,0.08780803369557821,0.08604584933732075,-0.061279717164883486,-0.028020113068559546,H,0.5132381716230022
44,-0.044888242778755964,0.10854975352604386,0.09312233215227211,-0.04135649861622401,-0.01938812213965271,H,0.5171427243654602
45,0.11111673849852012,0.07670884478549049,0.11297705685834343,0.10267196981187444,-0.010787552905094385,H,0.5084093735615943
46,-0.005828526263557553,0.09650177634570835,0.07888072184285222,0.08217162098925726,0.05630348281121058,H,0.5127989832169465
47,-0.0732993113799721,0.08290679253481342,0.09780773517029946,-0.049158902072127274,0.01885291832952042,H,0.5094878198836075
48,-0.07051306691941081,0.0618220460563151,0.08882859148120194,-0.013435006281035906,0.013423225556461292,H,0.5033279204183665
49,-0.055150025147199674,0.06304802867365376,0.0639110233280311,-0.02448691665370852,0.04952126136020712,H,0.5033279204183665
50,-0.05527748989813239,0.080476559247843,0.06302598458829324,0.017962211132347642,-0.005552849271576808,H,0.5075322327416935
51,0.05020498349023554,0.0898933032926245,0.08600007324670542,-0.05774723316437718,0.07298970190836114,H,0.5086442270106393
52,-0.04772451191125748,0.07416608794729053,0.09386363027176178,-0.05008716822991077,0.03774888737413098,H,0.5043185340535807
53,0.009797018589056818,0.046056501595904444,0.0768218338553365,-0.0007233833496069162,0.00890498593107555,H,0.49755354555975095
54,0.026275101834376976,0.053387300590019636,0.04770982858211359,0.014059012784033103,0.12399165765935274,H,0.49906005460268943
55,-0.08061589730597259,0.06395478229169076,0.05281053214851235,-0.028809966697323636,0.10694167365537756,H,0.5018197651104314
56,-0.07987391519170253,0.06888710945557548,0.06341633689010931,-0.07227487505978969,0.08948389863088965,H,0.503323819023301
57,-0.09030432474340248,0.07399934353850882,0.06944325840329656,-0.046705921072341845,0.12671035532118624,H,0.5045799152617407
58,-0.05211212754301028,0.0875436281458253,0.07508188207527178,0.009900846471954482,0.06865631273153146,H,0.5077165106764332
59,-0.07610005999972799,0.10517267997361758,0.08698701594871544,0.016044263013243916,0.06575852737352078,H,0.512198227396948
60,-0.07708700456178023,0.10442992820291003,0.10355295706192456,-0.11969389384659643,0.021594024890131455,H,0.5126949811413722
61,-0.06864175399107228,0.10463837580140505,0.10286065560843292,-0.036808800422288186,0.09239768525316441,S,0.5134514485702208
62,-0.06837330165311911,0.11618199910526153,0.10738074099317862,-0.07023677500892063,0.053455253437905983,S,0.5159505855559123
63,-0.059829348946289856,0.10748779344874682,0.11679290604236688,-0.09434675874287271,0.0699345588916933,S,0.5140878427555781
64,-0.0529662661001171,0.11918115759744871,0.10809801794623553,-0.03965389267121132,0.04136149213477091,S,0.5170997325579451
65,-0.05857366484266212,0.12023849325921371,0.11927024905054381,-0.07644349865103801,0.10908098598255274,S,0.5177273375102885
66,0.011096477781137395,0.11159208375725078,0.12082068632672906,-0.004137487705886398,0.11020010817794633,S,0.5158356389482981
67,0.3307694736079566,0.1205689783860073,0.11424862345461091,-0.02987047027963318,0.04001987528346077,S,0.5178645615486829
68,0.20277565180079835,0.29955855068763776,0.2791791926503641,0.3920888369200506,-0.06862546747714719,S,0.5241444433602872
69,0.02708674780560573,0.2603743512703278,0.2955574255956916,0.16744547306204016,-0.14522398924395996,S,0.5136270398810862
70,0.004165913806004112,0.24175273278870021,0.25386760428222704,0.10782580538716087,0.0848126182113051,S,0.5099255091602042
71,0.019896924497015883,0.21803479091745612,0.23416067367505386,-0.01665801304609841,-0.09956871755166179,S,0.5049485983610584
72,-0.01909376924939823,0.19326363339667835,0.21121341632188198,0.04998565587692418,0.03720760981067266,S,0.49939042825652236
73,-0.00030872106821374165,0.16799031424249178,0.18930046580127718,0.060719244234267715,0.0061082079675376846,S,0.49278005001401537
74,-0.011977144958990646,0.1714083408626603,0.16302124318626804,0.010862899249408536,0.05754007771044283,S,0.49467524692241865
75,-0.03957426041125939,0.17884521419050828,0.16844459215456198,0.03939874735651974,0.09072907613689879,S,0.497393635651665
76,0.15595442181206817,0.1197583281610416,0.17703402468449259,0.1856781743348598,-0.30468891261822495,S,0.48088290417948815
77,-0.04057665560045696,0.11726882645912692,0.11476449588486778,-0.057021084184308936,0.0007470924712731817,S,0.48114390688183856
78,-0.048780122923686824,0.1195798761182542,0.1154443557154605,-0.03882570214511925,0.01205615865486558,S,0.48193139108720395
79,-0.044306819773616044,0.13560170769945928,0.11685209714835267,-0.01612883098819997,0.04959594090438025,S,0.4871580439867069
80,-0.07243542133147968,0.12331806927701408,0.1300361776440871,-0.020930210025430638,0.0754238120887105,S,0.484938283025413
81,-0.06613701709815749,0.11400581957351491,0.12231135438003073,-0.047238236772759845,0.011126674580826848,S,0.48224409129778706
82,-0.07162554536694504,0.13484251460326327,0.11319794489599638,-0.006842336156185607,0.02773869990125229,S,0.4884689643060461
83,-0.07173219863986531,0.13821966095060062,0.1312801664990903,-0.0671919211689071,0.09616104396460903,S,0.4902853466700605
84,-0.05148938304491483,0.12611978170887664,0.13450137931048106,-0.07620176416798699,0.05800870088332015,S,0.4875437901483983
85,-0.046122734458390574,0.11608046521909393,0.1259973554222795,-0.06694869339281574,0.05390246085721823,S,0.4843183903098145
86,-0.010954673021928268,0.09946660946221639,0.11362893048040543,-0.007968220663254874,0.058866087914713164,S,0.4798884990361043
87,-0.040359737130594715,0.1327335950237039,0.09732449450489351,0.07823046163884281,-0.06413222307323897,S,0.49058396504179624
88,-0.044529850040703804,0.1350604809261845,0.13003504964803891,-0.041572485495513026,0.1188583615294949,S,0.49186812606096914
89,-0.02832707750774027,0.1291103972680899,0.13235410217200927,-0.07873032939358376,0.04915574049881745,S,0.490621755118861
90,-0.04298083096991769,0.13388902462901983,0.12653318177141767,-0.0916138844569138,-0.028743523554611097,S,0.49269448088757756
91,-0.03724434539164313,0.13762720075791157,0.131259413325706,-0.09602206241737286,0.03364120293501123,S,0.49450823010256684
92,0.07877032078077219,0.13035086484070407,0.13655992578477458,-0.07046710074986509,0.08490138652395289,S,0.4923541602115273
93,0.2901050819761936,0.13363411766677322,0.12821799269545503,-0.08150586813036653,0.029151091721274343,S,0.49392231677362064
94,0.0016467451742985754,0.12236569230912174,0.1324467165455163,0.43274146963901666,0.07970789093459006,S,0.4904868000099745
95,-0.03763296211752952,0.11177970971926485,0.11621451225278882,-0.05049365312697004,-0.03512508559670963,S,0.48883700219065757
96,0.010548721649067831,0.10815318328940261,0.10899619284932005,-0.07865566584742369,-0.2147928912840265,S,0.48832768887548383
97,0.13342692771292977,0.10823671821964675,0.10502557335705918,-0.07328072002716617,-0.13794765619877036,S,0.4891322783063823
98,0.15076010626994124,0.13336490232497153,0.10511769170314406,0.028364834710260214,-0.1839328162171751,S,0.49814532634537856
99,0.022979637800371207,0.11863950454639195,0.13071886648813053,-0.024585658176978768,0.03663906220647369,S,0.4940120402786524
