,volume,close,open,high,low,label,rsi
0,-0.004749980198186072,0.2234942204944488,0.10339590620940664,0.27864202156156787,-0.3001922892473824,B,0.5137911313460861
1,-0.017318964298768145,0.2174040807847409,0.22502773034283025,-0.05371453614846933,-0.09068337404535007,B,0.5132088785129433
2,-0.027600181233965758,0.18866215096374345,0.21727378724914856,-0.04671076055729295,-0.17809554340692363,B,0.5078728095113818
3,-0.041239728783338175,0.19420323070426368,0.18843254388811576,0.05778899237805661,0.08634500365281424,B,0.5098823461892966
4,-0.06610887212443743,0.18725033029144533,0.19922484471647886,-0.10499243007619953,-0.050821321484961476,B,0.5080240967601679
5,-0.06942119192532434,0.21265930258180762,0.18691159970897692,-0.021135754023044833,-0.01906034026862168,B,0.5144880118604885
6,-0.04594865033236104,0.23002537021610012,0.21240727487228123,0.042625296198055156,0.007159693699695652,B,0.5195334449852905
7,-0.031957748366918094,0.21267585464041006,0.2240619595637912,-0.0178652232688151,0.0028872885314427574,B,0.5181179634706673
8,0.0040897938999068665,0.21774878170768136,0.21266033229002215,-0.07789411618855105,0.07862569298270863,H,0.5205314556123636
9,0.015512778587034778,0.1944522270107112,0.21774612965797213,-0.024775223419409964,0.05078530115585134,H,0.5157980275457704
10,-0.050434548944593885,0.23634390018899631,0.19693161767212386,0.08067402376339468,-0.07714331692023237,H,0.5262797251661209
11,0.029949887390371507,0.2203698916001872,0.23807063789796531,0.05526493529734087,0.09579224468258564,H,0.5232070373503015
12,0.019617359646166874,0.23706987327554885,0.22023758849822472,0.022725265879855818,-0.04187132583223577,H,0.5287524584976986
13,-0.02506577007884283,0.2371449798331998,0.23618330488132988,-0.10120091738531929,0.06162821445745918,H,0.5306566829579612
14,0.0038065795268303346,0.23141621917653357,0.23633003376371026,-0.09652716502484328,0.03997406685090303,H,0.5310810171074146
15,0.11711995331022179,0.24404059595092623,0.23308371750369888,-0.048482458222526545,0.05753402122844963,H,0.5357339904241109
16,-0.04335321919224212,0.24671612566626552,0.2322410710690526,0.09409909487148627,-0.07788729238331314,H,0.5415683916827999
17,-0.05845773684926105,0.2576967697226452,0.24884530896398918,0.03366869096767086,-0.010050976430718573,H,0.5462882921281679
18,-0.04683149325721362,0.24549722217218084,0.2625976594308364,-0.08348069896374648,-0.07450074368290185,H,0.5434688926057958
19,-0.03751852208703705,0.23495484157236182,0.24535901847880165,-0.01832738934205036,0.11043532270213817,H,0.5424875056946942
20,-0.03756341317929745,0.2120991485965295,0.23589978521051613,0.10774888947891831,0.012231640008801316,H,0.5366282293906639
21,-0.021247759638938008,0.2285450042359751,0.2143856646520193,-0.017930592313989177,0.013405378911597036,H,0.5424386028479855
22,-0.03922805099731857,0.2342253140107297,0.22861979385449593,0.0874275180799542,0.02421277510668659,H,0.5460240307921514
23,-0.0263423251516737,0.229322149417172,0.23432099074090618,-0.11238407768488849,0.004521325026894442,H,0.5465355835566988
24,-0.025069239075357016,0.23044267747191444,0.22742291697484707,-0.03526207496323374,-0.013982177307059359,H,0.5494762493182043
25,0.10393181087890055,0.22929860186375317,0.22844854372108428,-0.07883013308371001,-0.004981883722615847,H,0.5518202052339105
26,-0.030437453162710924,0.23338575894470942,0.22865132675597943,-0.06449671948639442,0.038780792287946814,H,0.5554682723370417
27,-0.06817796751299961,0.2365829687417852,0.23556890701090896,-0.06739842202187178,0.0975259940051015,H,0.558086289622747
28,-0.057587925436514746,0.25046506277954794,0.23801210711924323,-0.0037492338755063625,0.0030378023323048555,H,0.5646452835631304
29,0.005931671205025437,0.24560204338326352,0.24888090837362564,-0.01554854405329381,0.08258425775289914,H,0.5662181823868779
30,-0.026016500461141363,0.2348459254634317,0.2452869924824179,-0.027623828228329508,0.08732653709362856,H,0.5649326356882745
31,-0.017986557974350757,0.22179246255120863,0.23680564807427604,-0.061627631625787875,0.06560840957242457,H,0.5612088881742073
32,-0.025916571466691078,0.21679597106186152,0.22110290685133838,-0.06718358824664858,0.12192941887492766,H,0.5618111035304483
33,-0.04635624982893484,0.21889147958532176,0.2153184557633369,-0.026277334955842894,0.02835903859391153,H,0.5652186845004321
34,-0.039373721419457185,0.21643448853335323,0.21860289457153748,-0.04985316020717266,0.07389984243523659,H,0.5666171742040976
35,0.004170728269154253,0.20618401260197672,0.21564677884930095,-0.010409228093138559,0.07307691437465672,H,0.5647812220310902
36,-0.06097007171475357,0.20592048838697138,0.20600504643649165,-0.06263418980764113,0.10519411528216019,H,0.5667741829437873
37,-0.03610900151341176,0.21325751668761306,0.20675022296955076,-0.02649131219551361,0.025278207496803082,H,0.5713741497919212
38,-0.009312396399082113,0.19887878221258887,0.21354832169968166,-0.03940435744238722,0.05748545956117481,H,0.5666291348476719
39,0.06228093888673165,0.1852638473415752,0.19762058803675653,-0.07147213029005484,0.015448169357527793,S,0.5627047645073103
