time,open,high,low,close,volume
2020-11-06 16:15:00,104.48,104.48,104.48,104.48,56284
2020-11-06 16:00:00,104.53,104.81,104.31,104.47,116827
2020-11-06 15:45:00,104.24,104.59,104.15,104.5,44712
2020-11-06 15:30:00,104.015,104.27,104.015,104.26,33318
2020-11-06 15:15:00,103.79,104.04,103.57,104.04,23490
2020-11-06 15:00:00,103.83,103.89,103.69,103.78,22702
2020-11-06 14:45:00,104.27,104.34,103.82,103.82,19013
2020-11-06 14:30:00,104.41,104.51,104.205,104.29,18815
2020-11-06 14:15:00,104.59,104.62,104.295,104.405,16889
2020-11-06 14:00:00,104.51,104.69,104.46,104.54,18238
2020-11-06 13:45:00,104.555,104.555,104.35,104.51,19135
2020-11-06 13:30:00,104.57,104.61,104.45,104.555,19432
2020-11-06 13:15:00,104.57,104.81,104.39,104.595,15747
2020-11-06 13:00:00,104.51,104.78,104.43,104.5,15486
2020-11-06 12:45:00,104.5,104.58,104.315,104.58,13188
2020-11-06 12:30:00,104.63,104.695,104.4,104.4,11429
2020-11-06 12:15:00,104.56,104.74,104.52,104.71,16008
2020-11-06 12:00:00,104.72,104.84,104.38,104.57,19880
2020-11-06 11:45:00,104.5,104.71,104.36,104.71,22642
2020-11-06 11:30:00,104.69,104.69,104.19,104.5,34956
2020-11-06 11:15:00,104.58,105.14,104.47,104.79,25319
2020-11-06 11:00:00,104.99,105.21,104.465,104.55,25719
2020-11-06 10:45:00,105.55,105.6,104.91,104.91,23863
2020-11-06 10:30:00,104.95,105.67,104.8701,105.525,31004
2020-11-06 10:15:00,104.28,105.1,104.21,104.955,44746
2020-11-06 10:00:00,105.09,105.18,104.13600000000001,104.44,77869
2020-11-06 09:45:00,105.05,105.87,104.76,105.09,74134
2020-11-06 09:00:00,105.5,105.5,102.1189,102.1189,500
2020-11-05 16:30:00,104.78,104.78,104.78,104.78,1620
2020-11-05 16:15:00,104.78,104.78,104.78,104.78,34962
2020-11-05 16:00:00,104.57,105.01,104.56,104.81,127226
2020-11-05 15:45:00,105.12,105.15,104.55,104.6,49842
2020-11-05 15:30:00,104.9604,105.165,104.88,105.14,37538
2020-11-05 15:15:00,105.23,105.41,104.94,104.96,35223
2020-11-05 15:00:00,105.41,105.505,105.14,105.24,21038
2020-11-05 14:45:00,105.215,105.667,105.215,105.425,44148
2020-11-05 14:30:00,105.62,105.78,105.07,105.21,134941
2020-11-05 14:15:00,105.535,105.79,105.535,105.64,60002
2020-11-05 14:00:00,105.36,105.635,105.23,105.57,26076
2020-11-05 13:45:00,105.115,105.405,105.11,105.37,23177
2020-11-05 13:30:00,105.385,105.43,105.07,105.07,15868
2020-11-05 13:15:00,105.47,105.585,105.305,105.35,26341
2020-11-05 13:00:00,104.89,105.4,104.88,105.4,41329
2020-11-05 12:45:00,104.2,104.99,104.2,104.99,29492
2020-11-05 12:30:00,104.36,104.41,103.625,104.09,45335
2020-11-05 12:15:00,104.13,104.43,104.12,104.295,25912
2020-11-05 12:00:00,104.14,104.42,104.11,104.17,25569
2020-11-05 11:45:00,103.955,104.13,103.88,104.13,18360
2020-11-05 11:30:00,104.01,104.18,103.81,103.98,32736
2020-11-05 11:15:00,103.99,104.05,103.64,104.0,30083
2020-11-05 11:00:00,103.03,104.05,103.03,104.05,34518
2020-11-05 10:45:00,101.91,102.95,101.91,102.95,20374
2020-11-05 10:30:00,101.75,102.1808,101.45,101.91,105318
2020-11-05 10:15:00,101.34,101.95,101.25,101.73,99126
2020-11-05 10:00:00,101.3166,101.84,101.31,101.35,62487
2020-11-05 09:45:00,101.47,102.2199,101.14,101.44,107619
2020-11-05 09:30:00,101.46,101.47,101.32,101.47,1381
2020-11-04 16:15:00,99.25,99.25,99.25,99.25,155870
2020-11-04 16:00:00,99.4636,99.73,99.23,99.28,134320
2020-11-04 15:45:00,99.23,99.53,99.13,99.495,42962
2020-11-04 15:30:00,99.48,99.52,99.19,99.2,40738
2020-11-04 15:15:00,99.64,99.79,99.19,99.485,38609
2020-11-04 15:00:00,99.34,99.81,99.32,99.585,34496
2020-11-04 14:45:00,99.69,99.81,99.34,99.345,50576
2020-11-04 14:30:00,99.6148,99.71,99.28,99.625,30053
2020-11-04 14:15:00,99.985,100.12,99.585,99.6,40593
2020-11-04 14:00:00,99.3,100.03,99.24,99.95,29644
2020-11-04 13:45:00,99.19,99.68,99.1,99.21,71036
2020-11-04 13:30:00,99.32,99.38,99.05,99.165,40780
2020-11-04 13:15:00,99.755,99.8,99.31,99.39,41272
2020-11-04 13:00:00,99.81,99.875,99.62,99.78,57668
2020-11-04 12:45:00,99.725,99.905,99.62,99.85,46848
2020-11-04 12:30:00,100.115,100.13,99.67,99.755,96648
2020-11-04 12:15:00,100.465,100.68,100.0,100.115,62049
2020-11-04 12:00:00,100.7201,100.74,100.21,100.475,86811
2020-11-04 11:45:00,101.01,101.21,100.75,100.75,117491
2020-11-04 11:30:00,100.77,101.465,100.745,100.97,111999
2020-11-04 11:15:00,101.13,101.25,100.54,100.725,72178
2020-11-04 11:00:00,101.06,101.31,100.85,101.13,86457
2020-11-04 10:45:00,101.08,101.51,100.7,101.005,110322
2020-11-04 10:30:00,100.87,101.9862,100.81,101.115,110844
2020-11-04 10:15:00,100.19,101.21,99.82,100.91,109890
2020-11-04 10:00:00,99.97,100.11,99.54,100.01,60058
