,train loss,train accuracy,test loss,test accuracy
0,274.6855773925781,0.535125,1.0890533924102783,0.516
1,272.87982177734375,0.484125,1.0633502006530762,0.47
2,268.69793701171875,0.44725,1.0507969856262207,0.433
3,266.8265380859375,0.493125,1.050713062286377,0.4675
4,265.42877197265625,0.508875,1.0442770719528198,0.4765
5,264.3544006347656,0.53125,1.017851710319519,0.5225
6,263.5245361328125,0.538,1.0450271368026733,0.4935
7,263.1952819824219,0.5385,1.00751531124115,0.5215
8,262.77642822265625,0.5375,1.0045554637908936,0.519
9,268.2078857421875,0.43725,1.1803628206253052,0.2625
10,269.8843688964844,0.40625,1.096960186958313,0.378
11,268.50592041015625,0.431625,1.0718868970870972,0.402
12,267.6388244628906,0.4445,1.055896282196045,0.4115
13,267.6426696777344,0.444875,1.0655202865600586,0.412
14,267.5625915527344,0.441375,1.0748754739761353,0.4155
15,267.3733825683594,0.44425,1.0612739324569702,0.4375
16,267.2901611328125,0.445,1.0467219352722168,0.4985
17,267.5549011230469,0.445,1.0602073669433594,0.437
18,267.33026123046875,0.445625,1.0571649074554443,0.4265
19,267.02178955078125,0.449875,1.0656208992004395,0.429
20,267.02935791015625,0.452,1.0706019401550293,0.435
21,266.8612060546875,0.452875,1.0207409858703613,0.501
22,266.0279541015625,0.492375,1.0385559797286987,0.484
23,266.63787841796875,0.456125,1.0558314323425293,0.4445
24,266.66693115234375,0.441125,1.056639313697815,0.436
25,266.40203857421875,0.44775,1.0553797483444214,0.433
26,266.1783447265625,0.463875,1.0604474544525146,0.4415
27,265.64837646484375,0.47725,1.0485332012176514,0.49
28,265.36407470703125,0.4855,1.060696005821228,0.4415
29,265.3330993652344,0.489125,1.041438341140747,0.5065
30,265.0943298339844,0.48075,1.0414512157440186,0.5025
31,264.7392578125,0.49675,1.0563451051712036,0.443
32,264.4479064941406,0.485375,1.0569090843200684,0.444
33,264.4436340332031,0.497125,1.0434950590133667,0.5065
34,264.2457275390625,0.491875,1.050351619720459,0.4675
35,263.8769226074219,0.5,1.0521715879440308,0.447
36,263.61578369140625,0.5015,1.0412123203277588,0.513
37,263.1824035644531,0.507625,1.0406975746154785,0.5185
38,262.9178161621094,0.494875,1.0320101976394653,0.523
39,263.1526794433594,0.513625,1.049264669418335,0.4635
40,262.9711608886719,0.5165,1.0467034578323364,0.511
41,262.9366455078125,0.53725,1.0357109308242798,0.5235
42,262.5514831542969,0.52225,1.059564232826233,0.4385
43,262.4471435546875,0.531375,1.0396864414215088,0.5205
44,261.9545593261719,0.512125,1.0371578931808472,0.5175
45,261.6932067871094,0.528375,1.0306261777877808,0.531
46,261.6507568359375,0.5375,1.0340782403945923,0.543
47,261.60162353515625,0.543625,1.0415852069854736,0.5145
48,260.8000183105469,0.544625,1.0518749952316284,0.4475
49,260.79730224609375,0.53375,1.0427278280258179,0.5125
50,260.6869812011719,0.535375,1.0409889221191406,0.517
51,260.132080078125,0.543375,1.0544254779815674,0.446
52,260.0688171386719,0.546875,1.0407110452651978,0.5155
53,259.9793701171875,0.548625,1.0367618799209595,0.5175
54,260.56134033203125,0.533375,1.0309065580368042,0.5315
55,259.862548828125,0.551875,1.0314140319824219,0.5315
56,259.5608825683594,0.548625,1.0338538885116577,0.531
57,259.4183044433594,0.543625,1.0392662286758423,0.522
58,260.40411376953125,0.540125,1.0276873111724854,0.5315
59,260.9279479980469,0.539,1.0312833786010742,0.529
60,259.3497009277344,0.559125,1.0382804870605469,0.5165
61,259.64654541015625,0.547375,1.0356578826904297,0.5215
62,259.8403015136719,0.562625,1.0267928838729858,0.5405
63,259.1214904785156,0.5575,1.0304248332977295,0.541
64,259.2464294433594,0.556625,1.0352940559387207,0.523
65,259.6085205078125,0.55875,1.0362216234207153,0.529
66,259.745361328125,0.55875,1.032317876815796,0.537
67,259.49127197265625,0.558,1.0366519689559937,0.5255
68,259.49945068359375,0.544125,1.031728744506836,0.5385
69,259.2003479003906,0.55875,1.0238875150680542,0.547
70,259.4902648925781,0.555875,1.021450161933899,0.545
71,258.519775390625,0.55975,1.0421911478042603,0.466
72,258.4742126464844,0.55425,1.0208264589309692,0.5455
73,258.8470764160156,0.558875,1.0252734422683716,0.5475
74,257.89581298828125,0.562625,1.0276788473129272,0.5405
75,258.7838439941406,0.56,1.0403645038604736,0.5145
76,257.81756591796875,0.568,1.0350817441940308,0.5295
77,258.2509460449219,0.5595,1.0236215591430664,0.5475
78,260.957763671875,0.546875,1.0254133939743042,0.545
79,258.767333984375,0.55525,1.0315515995025635,0.531
80,259.6158142089844,0.529625,1.0220180749893188,0.5505
81,259.74237060546875,0.547625,1.0338157415390015,0.536
82,258.36468505859375,0.565875,1.0314784049987793,0.5375
83,259.3689880371094,0.557,1.018650770187378,0.558
84,260.0589294433594,0.5465,1.0162556171417236,0.5615
85,259.74298095703125,0.543,1.021869421005249,0.543
86,257.3172302246094,0.569625,1.026738166809082,0.545
87,256.935302734375,0.568,1.0208061933517456,0.555
88,259.99920654296875,0.54025,1.1207834482192993,0.417
89,267.6955261230469,0.4475,1.085662603378296,0.457
90,263.5941162109375,0.468375,1.0756527185440063,0.4625
91,262.03900146484375,0.47875,1.0608597993850708,0.47
92,261.4110412597656,0.489,1.0649949312210083,0.459
93,261.4091491699219,0.496,1.0655689239501953,0.4605
94,261.7846374511719,0.4885,1.0636154413223267,0.4675
95,260.45025634765625,0.500375,1.05684232711792,0.4715
96,260.2283630371094,0.498,1.060987114906311,0.4695
97,260.7434997558594,0.48925,1.057381272315979,0.4745
98,259.5594787597656,0.506,1.0485386848449707,0.484
99,258.03033447265625,0.507,1.049408197402954,0.485
100,258.6298522949219,0.526875,1.045467734336853,0.505
101,257.11297607421875,0.5325,1.0422080755233765,0.507
102,256.951904296875,0.52625,1.0414626598358154,0.51
103,257.51898193359375,0.533375,1.0320711135864258,0.515
104,258.11395263671875,0.53225,1.037896752357483,0.5
105,256.1836853027344,0.5335,1.029486894607544,0.52
