,train loss,train accuracy,test loss,test accuracy
0,2853.023681640625,0.3657451923076923,1.9860268831253052,0.3870192307692308
1,376.8252258300781,0.4091346153846154,1.1607563495635986,0.4841346153846154
2,296.7759094238281,0.421875,1.1696498394012451,0.23125
3,297.0388488769531,0.4252403846153846,1.101231575012207,0.5081730769230769
4,302.987060546875,0.41466346153846156,1.1106406450271606,0.5043269230769231
5,297.3436279296875,0.42872596153846154,1.216823935508728,0.5081730769230769
6,295.5792541503906,0.43149038461538464,1.0955740213394165,0.5081730769230769
7,289.86663818359375,0.4463942307692308,1.1186085939407349,0.5081730769230769
8,286.180419921875,0.4592548076923077,1.0803488492965698,0.5019230769230769
9,288.96435546875,0.46634615384615385,1.069825530052185,0.4860576923076923
10,285.8656921386719,0.4751201923076923,1.080773115158081,0.49759615384615385
11,283.8443298339844,0.47752403846153846,1.0883114337921143,0.40721153846153846
12,280.6748962402344,0.4966346153846154,1.0628052949905396,0.5014423076923077
13,277.8326416015625,0.5034855769230769,1.0626336336135864,0.5081730769230769
14,276.312255859375,0.5058894230769231,1.0734002590179443,0.5076923076923077
15,275.9788818359375,0.5067307692307692,1.0596840381622314,0.50625
16,274.3241882324219,0.5082932692307692,1.053558349609375,0.5081730769230769
17,273.6700744628906,0.5076923076923077,1.0535815954208374,0.5076923076923077
18,272.811767578125,0.5090144230769231,1.0521255731582642,0.5076923076923077
19,271.4693908691406,0.5086538461538461,1.0470153093338013,0.5076923076923077
20,270.5848388671875,0.5106971153846154,1.042887806892395,0.5076923076923077
21,269.1357727050781,0.5103365384615385,1.0402945280075073,0.50625
22,266.6917419433594,0.5111778846153846,1.0233991146087646,0.5086538461538461
23,262.5130920410156,0.5097355769230769,1.0073142051696777,0.5081730769230769
24,259.4353942871094,0.5102163461538461,1.001232385635376,0.5072115384615384
25,257.589111328125,0.5103365384615385,1.0053082704544067,0.5076923076923077
26,257.2060241699219,0.5106971153846154,0.994645357131958,0.5086538461538461
27,256.3541564941406,0.510576923076923,0.9902111291885376,0.5081730769230769
