,train loss,train accuracy,test loss,test accuracy
0,288.8077392578125,0.20420673076923077,1.0695645809173584,0.6427884615384616
1,264.4380798339844,0.6341346153846154,0.9664164185523987,0.6427884615384616
2,247.7362823486328,0.6341346153846154,0.9346651434898376,0.6427884615384616
3,243.337158203125,0.6341346153846154,0.9246843457221985,0.6427884615384616
4,241.66665649414062,0.6341346153846154,0.9199728965759277,0.6427884615384616
5,240.80410766601562,0.6341346153846154,0.9172512292861938,0.6427884615384616
6,240.28163146972656,0.6341346153846154,0.9154523611068726,0.6427884615384616
7,239.92941284179688,0.6341346153846154,0.9142137169837952,0.6427884615384616
8,239.67604064941406,0.6341346153846154,0.9132863879203796,0.6427884615384616
9,239.48495483398438,0.6341346153846154,0.9125640392303467,0.6427884615384616
10,239.3359375,0.6341346153846154,0.9119943976402283,0.6427884615384616
11,239.21621704101562,0.6341346153846154,0.9115354418754578,0.6427884615384616
12,239.11827087402344,0.6341346153846154,0.911144495010376,0.6427884615384616
13,239.03709411621094,0.6341346153846154,0.9108293652534485,0.6427884615384616
14,238.96876525878906,0.6341346153846154,0.9105583429336548,0.6427884615384616
15,238.91079711914062,0.6341346153846154,0.9103268384933472,0.6427884615384616
16,238.8614501953125,0.6341346153846154,0.9101279377937317,0.6427884615384616
17,238.81866455078125,0.6341346153846154,0.9099586009979248,0.6427884615384616
18,238.78170776367188,0.6341346153846154,0.909805953502655,0.6427884615384616
19,238.7493133544922,0.6341346153846154,0.9096771478652954,0.6427884615384616
20,238.72105407714844,0.6341346153846154,0.9095601439476013,0.6427884615384616
21,238.69622802734375,0.6341346153846154,0.9094582200050354,0.6427884615384616
22,238.67433166503906,0.6341346153846154,0.9093700051307678,0.6427884615384616
23,238.65518188476562,0.6341346153846154,0.9092906713485718,0.6427884615384616
24,238.6379852294922,0.6341346153846154,0.9092205166816711,0.6427884615384616
25,238.62294006347656,0.6341346153846154,0.9091594815254211,0.6427884615384616
26,238.60946655273438,0.6341346153846154,0.9091039896011353,0.6427884615384616
27,238.5976104736328,0.6341346153846154,0.9090566635131836,0.6427884615384616
28,238.5869140625,0.6341346153846154,0.909012496471405,0.6427884615384616
29,238.57748413085938,0.6341346153846154,0.9089727997779846,0.6427884615384616
30,238.56932067871094,0.6341346153846154,0.9089390635490417,0.6427884615384616
31,238.56178283691406,0.6341346153846154,0.9089087843894958,0.6427884615384616
32,238.55520629882812,0.6341346153846154,0.9088809490203857,0.6427884615384616
33,238.5492706298828,0.6341346153846154,0.9088569283485413,0.6427884615384616
34,238.54405212402344,0.6341346153846154,0.9088352918624878,0.6427884615384616
35,238.53927612304688,0.6341346153846154,0.9088159799575806,0.6427884615384616
36,238.53526306152344,0.6341346153846154,0.9087984561920166,0.6427884615384616
37,238.53146362304688,0.6341346153846154,0.9087833166122437,0.6427884615384616
38,238.52804565429688,0.6341346153846154,0.9087692499160767,0.6427884615384616
39,238.525146484375,0.6341346153846154,0.9087573289871216,0.6427884615384616
40,238.5225372314453,0.6341346153846154,0.9087458848953247,0.6427884615384616
41,238.52017211914062,0.6341346153846154,0.9087368249893188,0.6427884615384616
42,238.51806640625,0.6341346153846154,0.9087281227111816,0.6427884615384616
43,238.51614379882812,0.6341346153846154,0.9087209701538086,0.6427884615384616
44,238.5144805908203,0.6341346153846154,0.908713698387146,0.6427884615384616
45,238.51296997070312,0.6341346153846154,0.9087073802947998,0.6427884615384616
46,238.51170349121094,0.6341346153846154,0.9087014198303223,0.6427884615384616
47,238.51046752929688,0.6341346153846154,0.9086965918540955,0.6427884615384616
48,238.5093536376953,0.6341346153846154,0.908691942691803,0.6427884615384616
49,238.50848388671875,0.6341346153846154,0.9086888432502747,0.6427884615384616
50,238.50762939453125,0.6341346153846154,0.908685028553009,0.6427884615384616
51,238.50680541992188,0.6341346153846154,0.9086816906929016,0.6427884615384616
52,238.5061492919922,0.6341346153846154,0.9086796641349792,0.6427884615384616
53,238.50563049316406,0.6341346153846154,0.9086759090423584,0.6427884615384616
54,238.5049591064453,0.6341346153846154,0.9086742401123047,0.6427884615384616
55,238.5044708251953,0.6341346153846154,0.9086722731590271,0.6427884615384616
56,238.50411987304688,0.6341346153846154,0.9086706042289734,0.6427884615384616
57,238.50376892089844,0.6341346153846154,0.9086688160896301,0.6427884615384616
58,238.50341796875,0.6341346153846154,0.9086682200431824,0.6427884615384616
59,238.50315856933594,0.6341346153846154,0.9086667895317078,0.6427884615384616
60,238.50279235839844,0.6341346153846154,0.9086659550666809,0.6427884615384616
61,238.5026092529297,0.6341346153846154,0.9086641073226929,0.6427884615384616
62,238.50241088867188,0.6341346153846154,0.9086631536483765,0.6427884615384616
63,238.5022430419922,0.6341346153846154,0.9086624979972839,0.6427884615384616
64,238.5020294189453,0.6341346153846154,0.9086620807647705,0.6427884615384616
65,238.5018310546875,0.6341346153846154,0.9086617827415466,0.6427884615384616
66,238.50180053710938,0.6341346153846154,0.9086613059043884,0.6427884615384616
67,238.50169372558594,0.6341346153846154,0.9086601138114929,0.6427884615384616
68,238.50167846679688,0.6341346153846154,0.9086596369743347,0.6427884615384616
69,238.50146484375,0.6341346153846154,0.908659815788269,0.6427884615384616
70,238.5014190673828,0.6341346153846154,0.9086593389511108,0.6427884615384616
71,238.50132751464844,0.6341346153846154,0.9086583256721497,0.6427884615384616
72,238.50125122070312,0.6341346153846154,0.9086585640907288,0.6427884615384616
73,238.5012664794922,0.6341346153846154,0.908658504486084,0.6427884615384616
74,238.5013885498047,0.6341346153846154,0.9086581468582153,0.6427884615384616
75,238.5013427734375,0.6341346153846154,0.9086583256721497,0.6427884615384616
76,238.50103759765625,0.6341346153846154,0.908657431602478,0.6427884615384616
77,238.5010528564453,0.6341346153846154,0.9086573123931885,0.6427884615384616
78,238.50108337402344,0.6341346153846154,0.9086577296257019,0.6427884615384616
79,238.50128173828125,0.6341346153846154,0.9086574912071228,0.6427884615384616
80,238.5009765625,0.6341346153846154,0.9086574912071228,0.6427884615384616
81,238.5011749267578,0.6341346153846154,0.9086565971374512,0.6427884615384616
82,238.50094604492188,0.6341346153846154,0.908656895160675,0.6427884615384616
83,238.50071716308594,0.6341346153846154,0.908656895160675,0.6427884615384616
84,238.50088500976562,0.6341346153846154,0.9086570143699646,0.6427884615384616
85,238.50112915039062,0.6341346153846154,0.9086571335792542,0.6427884615384616
86,238.50082397460938,0.6341346153846154,0.9086570143699646,0.6427884615384616
87,238.5004425048828,0.6341346153846154,0.9086570143699646,0.6427884615384616
88,238.5006866455078,0.6341346153846154,0.9086571335792542,0.6427884615384616
89,238.50071716308594,0.6341346153846154,0.908656120300293,0.6427884615384616
90,238.5009307861328,0.6341346153846154,0.9086558818817139,0.6427884615384616
91,238.50086975097656,0.6341346153846154,0.9086558222770691,0.6427884615384616
92,238.50082397460938,0.6341346153846154,0.9086560010910034,0.6427884615384616
93,238.50108337402344,0.6341346153846154,0.908656120300293,0.6427884615384616
94,238.50086975097656,0.6341346153846154,0.9086558818817139,0.6427884615384616
95,238.4999237060547,0.6341346153846154,0.9086558222770691,0.6427884615384616
96,238.49993896484375,0.6341346153846154,0.908656120300293,0.6427884615384616
97,238.49990844726562,0.6341346153846154,0.908656120300293,0.6427884615384616
98,238.4998321533203,0.6341346153846154,0.908656120300293,0.6427884615384616
99,238.499755859375,0.6341346153846154,0.908656120300293,0.6427884615384616
100,238.49978637695312,0.6341346153846154,0.908656120300293,0.6427884615384616
101,238.49977111816406,0.6341346153846154,0.908656120300293,0.6427884615384616
102,238.49977111816406,0.6341346153846154,0.908656120300293,0.6427884615384616
103,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
104,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
105,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
106,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
107,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
108,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
109,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
110,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
111,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
112,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
113,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
114,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
115,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
116,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
117,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
118,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
119,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
120,238.499755859375,0.6341346153846154,0.9086561799049377,0.6427884615384616
121,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
122,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
123,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
124,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
125,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
126,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
127,238.49977111816406,0.6341346153846154,0.9086561799049377,0.6427884615384616
128,238.49978637695312,0.6341346153846154,0.9086561799049377,0.6427884615384616
