time,open,high,low,close,volume
2020-10-09 18:45:00,206.65,206.65,206.65,206.65,223
2020-10-09 17:45:00,207.69,207.69,207.69,207.69,100
2020-10-09 17:15:00,207.97,207.97,207.97,207.97,202
2020-10-09 17:00:00,205.78,205.78,205.78,205.78,170
2020-10-09 16:15:00,205.78,205.78,205.78,205.78,56821
2020-10-09 16:00:00,205.645,205.88,205.53,205.78,179168
2020-10-09 15:45:00,206.15,206.16,205.63,205.63,73940
2020-10-09 15:30:00,205.47,206.11,205.47,206.09,44665
2020-10-09 15:15:00,205.22,205.59,205.22,205.47,33777
2020-10-09 15:00:00,205.41,205.46,205.13,205.24,26705
2020-10-09 14:45:00,205.23,205.47,204.98,205.47,38601
2020-10-09 14:30:00,205.4,205.445,205.14,205.225,20243
2020-10-09 14:15:00,205.59,205.59,205.26,205.38,23295
2020-10-09 14:00:00,205.14,205.59,205.13,205.57,23786
2020-10-09 13:45:00,205.27,205.34,205.04,205.18,49441
2020-10-09 13:30:00,205.395,205.465,205.17,205.3,40766
2020-10-09 13:15:00,205.495,205.79,205.38,205.395,31768
2020-10-09 13:00:00,206.03,206.07,205.345,205.5,33022
2020-10-09 12:45:00,205.91,206.23,205.81,206.035,34987
2020-10-09 12:30:00,206.25,206.32,205.79,205.86,78899
2020-10-09 12:15:00,206.195,206.48,205.895,206.26,47172
2020-10-09 12:00:00,205.035,206.47,205.035,206.18,64024
2020-10-09 11:45:00,205.2,205.385,204.95,205.06,83876
2020-10-09 11:30:00,205.19,205.3,205.01,205.2,43787
2020-10-09 11:15:00,205.2695,205.49,205.21,205.215,35810
2020-10-09 11:00:00,205.49,205.5599,205.07,205.19,45477
2020-10-09 10:45:00,205.25,205.43,205.03,205.43,32274
2020-10-09 10:30:00,205.32,205.6,205.11,205.19,77690
2020-10-09 10:15:00,205.68,205.88,205.13,205.255,43811
2020-10-09 10:00:00,205.71,205.77,204.59,205.64,70117
2020-10-09 09:45:00,204.64,206.18,204.55,205.73,128358
2020-10-08 18:30:00,205.65,205.65,205.65,205.65,1000
2020-10-08 16:15:00,203.78,203.78,203.78,203.78,26753
2020-10-08 16:00:00,203.79,204.04,203.55,203.78,190786
2020-10-08 15:45:00,203.92,204.0,203.56900000000002,203.77,70371
2020-10-08 15:30:00,203.935,203.935,203.49,203.885,40861
2020-10-08 15:15:00,203.83,204.1,203.53,203.935,56083
2020-10-08 15:00:00,203.78,203.9,203.5,203.86,42202
2020-10-08 14:45:00,203.53,203.755,203.41,203.7069,43231
2020-10-08 14:30:00,203.615,203.62,203.41,203.5,33271
2020-10-08 14:15:00,203.53,203.89,203.42,203.615,35075
2020-10-08 14:00:00,203.96,203.96,203.44,203.53,22857
