open,high,low,close,volume,label,rsi
99.1096013008,99.5592996298,98.68923112360001,99.4322109716,4363053,H,49.653947724150306
101.279884541,101.400521006,100.43914418700001,100.732425706,3192750,H,47.1530864603838
100.732425706,100.830186212,99.9503416551,100.683545452,1606638,H,46.93358627964655
100.69332150299999,100.99637907299999,100.507576541,100.546680744,1654103,H,46.261692135296535
100.546680744,101.27010849,100.546680744,101.094139579,1039386,H,49.09138009955801
101.084363528,101.26033244,100.639553225,100.673769402,1105628,H,47.15463035344523
100.673769402,101.123467731,100.585784946,100.962162895,1061237,H,48.63490541586271
100.96705092100001,101.69047866700001,100.761753857,101.626934338,1538928,H,51.844820789960906
101.622046313,101.846895478,101.436301351,101.69047866700001,1165005,S,52.167208753905065
101.68559064200001,101.817567326,101.240780338,101.47051752799999,946682,S,51.05011273394689
101.46562950299999,101.788239174,101.397197149,101.60249421200001,781111,S,51.734137257657785
101.61227026200001,101.749134971,101.45585345200001,101.622046313,666598,S,51.7841884901853
101.627520901,101.710030769,101.45585345200001,101.691945075,612386,S,52.12444563911636
101.69047866700001,102.01308833799999,101.53396409700001,101.910439807,740100,S,53.29478969062427
101.905551781,102.09129674299999,101.905551781,102.047304515,696951,S,54.04767026585927
102.05219254100001,102.078587878,101.915327832,102.03264044,384783,S,53.92298073854319
102.04241649,102.04241649,101.55361395899999,101.670926566,591904,S,51.57197489337039
101.661150516,101.798015224,101.60259197200001,101.739358921,394888,S,52.02989552550266
101.75275211,101.773575098,101.59271816100001,101.739358921,399034,S,51.94242141157275
101.72958287,101.807791275,101.60249421200001,101.719806819,353360,H,51.87621383823316
101.72958287,101.758911022,101.534355139,101.641598414,439871,H,51.264597797211245
101.641598414,101.69047866700001,101.44607740200001,101.58294211,516779,H,50.84894128348117
101.59271816100001,101.622046313,101.41674925,101.494957655,404387,H,50.144215816305866
101.504733705,101.793127199,101.48518160399999,101.55361395899999,492151,H,50.50094473207896
101.557035576,101.59271816100001,101.303053781,101.31898874299999,649515,H,48.73480803228976
101.30921269299999,101.31410071799999,100.879066465,100.94349063899999,1196110,H,46.155684803288416
100.93772276899999,101.157683908,100.761753857,100.77152990799999,2442155,H,45.02946243455929
99.8819093006,101.10391563,99.71571643989999,101.035483275,1748196,H,53.262028651149606
101.035483275,101.44607740200001,100.93772276899999,101.240780338,1046510,H,54.5226114958828
101.240780338,101.485083844,101.04525932600001,101.152795883,819843,H,53.87495458692107
101.152795883,101.30921269299999,100.95727487,101.094139579,664120,H,53.43487096757257
101.084363528,101.27010849,100.820410161,100.86929041399999,728252,H,51.82067549523744
100.86929041399999,101.152795883,100.683545452,101.035483275,638679,B,52.96259192794872
101.0403713,101.074587478,100.781305959,100.781305959,535662,B,51.00285231851781
100.781305959,101.133243781,100.761753857,100.781305959,623835,B,51.00285231851781
100.781305959,100.92794671799999,100.683545452,100.830186212,536914,B,51.37007000727611
100.830186212,100.830186212,100.502688516,100.536904693,649156,B,49.0749911346622
100.52712864200001,100.71228704100001,100.42936813600001,100.69332150299999,613973,B,50.38144059888732
100.69332150299999,100.83996226299999,100.654217301,100.712873604,604283,B,50.53670038835139
100.712873604,100.94749881899999,100.595560997,100.879066465,708192,B,51.868075219877674
100.879066465,100.94749881899999,100.634665199,100.761753857,1342972,B,50.86303102237668
100.761753857,100.761753857,100.761753857,100.761753857,1767493,H,50.86303102237668
102.443234566,102.81472449,102.237937503,102.65830768,2922316,H,52.681170245804154
102.65439726,103.068901806,102.413906414,103.049349705,1439285,H,55.80430526933105
103.04446168,103.450167781,102.95364217,103.450167781,1616097,H,58.71532849009051
103.450167781,103.469719882,103.08845390799999,103.26442281899999,1397944,H,56.929889999711065
103.26442281899999,103.450167781,103.010245503,103.411063579,1346012,H,57.97902298778956
103.420839629,103.547928287,102.995581427,103.376847401,1012570,H,57.54171045554311
103.371959376,103.45994383200001,103.068901806,103.426118697,972761,H,57.94781716734612
