open,high,low,close,volume,label,rsi
114.014698219,114.097477526,113.545615482,113.628394789,694800,H,47.80184667314157
113.59160398600001,113.65598789100001,112.322321285,112.331518986,319279,H,36.37949250390843
112.322321285,112.46948449700001,112.15676267200001,112.42349599299999,193279,H,37.624102296471264
112.432693694,112.773008621,112.331518986,112.54306610299999,156569,H,38.97848369652476
112.561461504,112.791312046,112.515473001,112.66263621200001,126520,H,40.216008345324845
112.664751684,112.664751684,112.28553048299999,112.46948449700001,126691,H,38.64299540384985
112.460286796,112.48787989899999,111.91762245299999,112.03719256299999,203501,H,35.51287965236564
112.03719256299999,112.267135081,111.788854643,111.816447745,225440,H,34.017739790321585
111.788854643,111.807250045,111.503725921,111.614098329,193647,H,32.87807276940657
111.614098329,111.75206384,111.466935118,111.528099828,207415,H,32.32384675100813
111.529847391,111.678482235,111.310574205,111.59110407799999,203837,H,33.158531547215404
111.586505227,111.982006359,111.492228795,111.83024429700001,145658,H,36.404314499698046
111.83024429700001,111.95441325600001,111.708834647,111.74378591,117650,H,35.763650018355094
111.733668439,112.055587964,111.650889132,112.00021780600001,94654,H,39.194670433606156
112.00040176,112.09605784799999,111.834843147,111.862436249,100413,H,38.099239572806034
111.87163395,111.96361095700001,111.627894881,111.639759914,85856,H,36.324741959576805
111.650889132,112.00040176,111.563510975,111.95441325600001,112108,H,40.121430411246486
111.95441325600001,112.01879716100001,111.715273037,111.724286784,106998,H,38.31980601533793
111.706075337,112.08318106700001,111.614098329,111.853238548,104246,H,40.108432034265206
111.84404084799999,112.006748174,111.770459242,111.80734202200001,106430,H,39.80903895173134
111.807250045,112.038572218,111.77965694299999,111.807250045,89739,H,39.809038951731345
111.834843147,111.90842475299999,111.62329603,111.854434249,113562,H,40.067349970135105
111.862436249,112.07398336600001,111.62329603,111.64629028200001,98751,H,38.18695824858834
111.632493731,111.715273037,111.374958111,111.503725921,150280,H,37.10796588254715
111.49452822,111.82564544600001,111.374958111,111.650889132,172677,H,39.27480394560167
111.650889132,111.678482235,111.319771906,111.402551213,239464,H,37.160070998320634
111.393353512,111.586505227,110.97025927899999,111.2461903,677637,H,35.96655057771035
111.466935118,111.632493731,110.45518803799999,110.58395584799999,327911,H,29.96167519262491
110.55323552799999,111.641691432,110.473583439,111.549714424,149432,H,41.43731985955912
111.485330519,111.577307527,111.14501559200001,111.181806395,159369,H,39.39268673265043
111.163410994,111.200201797,110.44599033700001,110.44599033700001,166086,H,35.13146618474583
110.45518803799999,111.200201797,110.280431724,111.01624778200001,176803,H,40.37712339081955
111.053038585,111.49452822,111.025445483,111.301376505,98120,H,42.51692298932168
111.328969607,111.74286614,111.292178804,111.69687763600001,110406,H,45.52892783086905
111.71674467,112.07398336600001,111.660086833,111.89002935100001,159815,H,46.892033657847655
111.88083165100001,112.12916957,111.82564544600001,112.102588215,117036,H,48.60379935244941
112.110774169,112.267135081,112.046390264,112.16596037299999,118903,H,49.02900122481741
112.16596037299999,112.44235128,111.936017855,112.01879716100001,93703,H,47.929318304306925
112.023396012,112.184355775,111.89904309799999,111.991204059,109835,H,47.68599333711225
111.96361095700001,112.00040176,111.75206384,111.84404084799999,127859,H,46.76882196256476
111.834843147,111.926820154,111.60030177799999,111.69687763600001,97566,H,45.71373653000528
111.69687763600001,111.853238548,111.567649941,111.615477985,117607,H,45.089581111660046
111.632493731,111.84744399700001,111.50869267899999,111.65548798299999,93869,H,45.30895872088936
111.670756166,111.991204059,111.558912125,111.91762245299999,90848,H,47.644438965566096
111.934546223,112.02799486200001,111.678482235,111.678482235,77095,H,45.54630499614815
111.69513007299999,111.77965694299999,111.163410994,111.163410994,126763,H,41.590937952765195
111.14501559200001,111.209399497,110.90587537299999,111.19560294600001,90570,H,42.088550287369195
111.209399497,111.485330519,111.02498559799999,111.08063168700001,105445,H,41.1602518633797
111.08523053799999,111.328969607,110.895389995,111.148878627,77658,H,41.8198957467033
111.11742249,111.46233626700001,111.053038585,111.218597198,136716,H,42.87855895436554
111.24471866799999,111.310574205,110.804700665,111.126620191,138998,H,41.95185676560127
111.08063168700001,111.328969607,110.878282271,111.264585702,171991,H,43.915406463047646
111.2461903,111.49544799,111.10822478899999,111.154213293,375647,H,43.15630271269306
111.393353512,112.064785665,111.209399497,111.982006359,243343,H,49.02152389319251
111.982006359,112.138367271,111.75206384,112.119971869,138086,H,50.2722030631562
112.119971869,112.14756497200001,111.411748913,111.503725921,232888,H,45.129021348921285
111.51181989700001,111.650889132,111.292178804,111.43704259,137248,H,44.553796352923634
111.430144315,111.522121322,111.273783403,111.435662935,109374,H,44.607986832286244
111.436950613,111.562499228,110.95186387700001,111.191004096,127341,H,42.67483249786189
111.191004096,111.200201797,110.67013830399999,110.74031676,107940,H,39.41923910650154
110.769105564,111.053038585,110.749514461,110.75871216200001,96616,H,39.347246418683405
110.78630526399999,110.961061578,110.48278114,110.56556044700001,184902,H,37.82149098362488
110.593153549,111.10822478899999,110.491978841,111.032251781,109532,H,42.43895739236184
