time,open,high,low,close,volume
2019-11-14 16:45:00,30.7091301358,30.7091301358,30.7091301358,30.7091301358,1361
2019-11-14 16:30:00,30.7091301358,30.7091301358,30.7091301358,30.7091301358,39883
2019-11-14 16:15:00,30.7091301358,30.7091301358,30.7091301358,30.7091301358,59593
2019-11-14 16:00:00,30.7041929767,30.7190044542,30.669632862399997,30.7091301358,973838
2019-11-14 15:45:00,30.7239416134,30.7288787726,30.679507180700003,30.7041929767,224632
2019-11-14 15:30:00,30.7041929767,30.7288787726,30.6992558175,30.720485601999997,128301
2019-11-14 15:15:00,30.6449470664,30.7288787726,30.6449470664,30.6992558175,126820
2019-11-14 15:00:00,30.7041929767,30.714067295,30.6400099072,30.6498842256,130075
2019-11-14 14:45:00,30.738753091,30.7486274093,30.6992558175,30.7041929767,91675
2019-11-14 14:30:00,30.6745700215,30.768376046100002,30.6745700215,30.738753091,133289
2019-11-14 14:15:00,30.738753091,30.738753091,30.669632862399997,30.6706202942,143990
2019-11-14 14:00:00,30.797999001199997,30.8177476379,30.689381499099998,30.738753091,150038
2019-11-14 13:45:00,30.8078733196,30.8671192298,30.783187523600002,30.797999001199997,144878
2019-11-14 13:30:00,30.8177476379,30.837496274699998,30.788124682800003,30.8078733196,126312
2019-11-14 13:15:00,30.9115536625,30.9164908216,30.8177476379,30.8177476379,107227
2019-11-14 13:00:00,30.955988095100004,30.955988095100004,30.8769935482,30.9066165033,113366
2019-11-14 12:45:00,30.951050935999998,30.9757367319,30.92636514,30.951050935999998,98818
2019-11-14 12:30:00,30.9214279808,30.9954853686,30.8868678665,30.951050935999998,190211
2019-11-14 12:15:00,30.837496274699998,30.951050935999998,30.837496274699998,30.9214279808,272556
2019-11-14 12:00:00,30.797999001199997,30.8572449114,30.783187523600002,30.8424334339,126156
2019-11-14 11:45:00,30.8424334339,30.8671192298,30.788124682800003,30.797999001199997,228144
2019-11-14 11:30:00,30.8177476379,30.847370593,30.788124682800003,30.8424334339,131090
2019-11-14 11:15:00,30.797999001199997,30.8769935482,30.7782503644,30.8226847971,150734
