open,high,low,close,volume,label,rsi
46.71569901149999,46.955404676899995,46.6618875356,46.8184300109,12270476,S,42.681057166838066
46.5958461788,46.7108070591,46.3414646563,46.4587981336,12541304,S,42.30734175599085
46.4588715129,47.1486367949,46.4441956558,47.1119471522,9290716,S,44.635340560588176
47.1119471522,47.4323700315,47.053243724,47.422586126700004,11414188,S,45.685900623811875
47.422586126700004,47.6402780065,47.3418689129,47.581427819700004,10898780,S,46.21184175218583
47.5840205545,47.6890752313,47.5106412691,47.5938044592,7411352,S,46.244152842274744
47.595125286300004,47.6207101971,47.346760865200004,47.3875842076,6224624,S,45.65784481296024
47.3858964841,47.471505650299996,47.346760865200004,47.403018317299995,3775516,S,45.71506485484425
47.4008169388,47.4176941744,47.22201608020001,47.3540987938,4084460,S,45.583086105607144
47.3573764019,47.403018317299995,47.1437448425,47.1657586281,3719204,S,45.04555885119678
47.1657586281,47.219570104,47.092379342799994,47.1657830879,3701760,S,45.04564221349032
47.1700390864,47.3271930558,47.1119471522,47.292949389300006,3681352,S,45.46456565705
47.2905034132,47.2953953655,47.1730965567,47.175542532799994,2084280,S,45.14021737045925
47.1682046043,47.491073459700004,47.0483517716,47.398126365,5294284,S,45.91785295162444
47.403018317299995,47.5766826259,47.2978413417,47.3651546061,4517452,S,45.81008741243702
47.3709515696,47.4274780791,47.121731056899996,47.245962186999996,2925468,S,45.45520413799792
47.2440298658,47.292949389300006,47.138852890200006,47.2000022946,1917628,S,45.33054600774781
47.209199165,47.2159989788,47.0192446551,47.0972712952,2734216,S,45.014278597107165
47.08259543810001,47.1657586281,47.0459057954,47.121828896000004,1872464,S,45.14945982665589
47.116839104600004,47.2733815799,47.116839104600004,47.1584206996,2211644,S,45.29311017690087
47.1608666758,47.3100712226,47.0777034857,47.2733815799,2385324,S,45.68102812488547
47.2733815799,47.3663286747,47.2733815799,47.3125171988,2367148,S,45.81570315595252
47.30517927020001,47.5436619475,47.3002873179,47.4984113882,3955968,S,46.47600846095692
47.49821571010001,47.549776888000004,47.4372619838,47.5106412691,3811648,S,46.51824295298535
47.5106412691,47.586466530600006,47.4763976026,47.50056384729999,3745600,S,46.488261737748886
47.4984113882,47.51553322149999,47.417131599899996,47.5106412691,3829292,S,46.53040801625974
47.5130872453,47.5693446974,47.3100712226,47.3369769605,10801804,S,46.0045995645451
46.4735473699,46.64476570229999,46.0259337295,46.1482325383,16646360,S,45.05678433749889
46.1506785145,46.339018680200006,45.950108468,46.0287710618,10423900,S,44.70893054476271
46.0185958009,46.0406095865,45.7911200164,45.874283206499996,8159600,S,44.30091485444647
45.874283206499996,45.957446396499996,45.7935659926,45.9403245633,6318636,S,44.53435312654711
45.9378785871,45.9672303012,45.7152947549,45.8902798907,6618796,S,44.399198213018835
45.891405039700004,46.0626233721,45.8906467871,45.974568229700004,4693148,S,44.69472237222918
45.9721222536,46.033271658000004,45.7788901356,45.7935659926,5733116,S,44.186563227495114
45.788674040299995,45.7925631424,45.5587522796,45.642967239399994,6681976,S,43.777255060576096
45.637023517299994,45.7373085405,45.52940056550001,45.7366970465,5150428,S,44.13400293584456
45.7373085405,45.75687635,45.4046557804,45.554961016499995,5903336,S,43.62367972338448
45.5563063034,45.6583279698,45.4168856613,45.5401384009,5861832,S,43.578654769548585
45.541630446400006,45.6786051123,45.51964112050001,45.646807421999995,3174652,S,43.9578530709633
45.6419154696,45.7544303738,45.5318465416,45.6859430408,3414948,S,44.11629343877046
45.685209248,45.7373085405,45.5122787322,45.5367140342,3349536,S,43.69640094099857
45.536738494,45.6044675743,45.42422358979999,45.509832756,3743244,S,43.620592641470644
45.509832756,45.6481282491,45.4555320849,45.5587522796,3010260,S,43.79924312822861
45.553884787,45.7275246358,45.443791399300004,45.720186707299995,3576676,S,44.40278227288834
45.7214341551,45.7348625644,45.4902649466,45.501516437,2592012,S,43.776285575406476
45.5049408037,45.5563063034,45.375304066300004,45.4633592087,4145172,S,43.65891045222355
45.4560212801,45.637023517299994,45.4168856613,45.607671803100004,3198552,S,44.20870446843646
45.605225827,45.6786051123,45.4927109228,45.590549969899996,3182004,S,44.166672217368905
45.5832120414,45.6957269455,45.541630446400006,45.630346002299994,2995216,S,44.337956735749934
45.62479363640001,45.7617683023,45.5954419223,45.70551085020001,3932944,S,44.631097610177186
45.70551085020001,45.7421760331,45.4853729943,45.5281775774,4430372,S,44.1167011472474
45.526954589300004,45.5709821605,45.3214925904,45.385087971000004,6498708,S,43.71054757036943
45.38753394720001,45.4780350657,45.24811330510001,45.458467256300004,13105576,S,43.97046053966984
43.6288770757,44.247709048500006,42.9293278889,44.0862746208,40529684,H,45.602669527586734
44.0838286446,44.308858453,43.66067476600001,43.800095408100006,17576060,H,44.787061842393655
43.7952279155,43.907718359899995,43.2301829587,43.2350749111,15961024,H,43.248167329393446
43.2350749111,43.81232528899999,43.2081691731,43.6093092662,17697900,H,44.531367370489654
43.600503752,43.990881549899996,43.4649966718,43.9810976452,14318160,H,45.78764196160992
