open,high,low,close,volume,label,rsi
-0.011335273933245614,-0.10634085375796137,-0.06230272784169833,0.004481330976521756,0.2217280786868715,H,0.4608979889511897
-0.04662868446210763,0.039306151438384423,-0.07934002735826291,-0.04684587159908155,0.19560368818219312,H,0.4607517701968208
-0.04642095686640256,-0.032192309728847505,0.009377022690120794,-0.06110707845601111,0.002027771922851614,H,0.4585527336761004
-0.06061253840600722,-0.10762524871460728,0.05534107445566688,-0.049013855897099896,0.028406744186829126,H,0.4603695605795776
-0.047014329701725366,-0.04621539721410868,0.12624629582739003,-0.03683882292014449,-0.015308010175273114,H,0.46192912645461853
-0.033318510226362154,-0.0033858804277865427,-0.0037498104222850703,0.017346373021407294,-0.05982870264094973,H,0.46999033326412876
0.01853984800028409,-0.02281131394609432,0.037838001004579784,-0.017979027563111913,-0.03244793086440403,H,0.46476495443562327
-0.021928396184202215,-0.006054614623506393,0.10720857263228753,-0.0033720962865945513,-0.0592282059587385,H,0.4675772116046036
-0.0014602450958728916,-0.1236460409916382,-0.020920392916089135,-0.020210060280269216,-0.06922725866000994,H,0.46489183862158007
-0.018780017099392907,-0.1523516492315901,-0.1714947189493765,-0.024822947592538693,-0.019629490214244916,H,0.4639951939603866
-0.026626731996002205,-0.07731191198740607,0.0369474960494208,-0.0073827927905728155,-0.07409621623464312,H,0.4669259796241587
-0.007064728312436968,-0.05352471379664414,0.014795854573270473,0.007945775819552333,-0.06797597378625013,H,0.4691627676051645
0.01040562546376427,-0.07714834085623028,0.0840667195943366,-0.016580227068448982,-0.10195154092057604,H,0.465378395587475
-0.015122375368884755,0.22213119952993224,-0.06097666056522602,0.04061388744423347,-0.02438662959695894,H,0.4737322792564113
0.042076592776591246,-0.019917904586277492,0.14151638791966228,0.052476271803547185,-0.04878418178920099,H,0.4750867676679309
0.05031720584182524,-0.04947848492623823,-0.07748048109724828,0.026019209129477135,-0.05467233193853441,H,0.471646192369887
0.027931859768579634,-0.00226359437589921,0.06290125147388889,0.009548835856829486,-0.05838096514825225,H,0.4690597290335096
0.005138862697673558,-0.0772282376504043,-0.0017200948048392303,-0.010168689928124476,-0.06075643345268718,H,0.4669346316638954
-0.009824660068623038,-0.13980989046120715,0.04427483662604728,0.005625234985057354,-0.08741597630994655,H,0.46901261348602463
0.009482883158576014,0.08354448976244297,0.13847876268140313,0.0008123649065442817,-0.042702848677330735,H,0.467787511393631
0.0011068142604664507,-0.0307796870191964,0.06603382886395384,0.024381648572037434,-0.05762121431150365,S,0.4709176557670687
0.02825079488207505,-0.14303403942120735,-0.06782793270834758,0.0444294797258638,0.04414553659533471,S,0.47286037809116116
0.04302125294829847,-0.08729929736921413,0.09940741321602177,0.07327078670991534,-0.05304572838783243,S,0.4764989931437858
0.07454095365784322,-0.11730023310446837,0.031128175462394297,0.06244437623361409,-0.05184292004687443,S,0.4744559194935546
0.06516811722134508,-0.048313578875095395,0.10596451704763903,0.08093949660311406,-0.0333648480436254,S,0.4756758363583615
0.07806134608324515,-0.12097028958838907,0.04953008287999165,0.08650147133320729,5.4097575025918964e-05,S,0.4756758363583615
0.08779139791178493,-0.13279003397923023,-0.06809253528395069,0.09077089338261743,0.2127729860394186,S,0.47519574473774123
0.09655100640009598,0.025953426081700565,0.058748013138208155,0.1391640106746098,0.0888213092851703,S,0.47969400351698027
0.1450180828631305,0.055677098543309975,-0.07011897985682267,0.12872234826537837,0.024949788045212556,S,0.4777520253853618
0.12598970573852614,-0.15486457855472058,-0.09254190012653601,0.12939525867909574,0.05076725822703686,S,0.4777520253853618
0.1267363950419102,-0.03754130419127727,-0.019854606080799888,0.10422790448401947,-0.06314994765323594,S,0.475124679802874
0.10169469060964527,-0.11828449616453016,-0.07949725209067418,0.10025312456884193,-0.03712769870918211,S,0.4746878545948906
0.0975628927719322,0.009907593346418362,0.004888818271591298,0.1483034791981801,-0.0428627796724765,S,0.47999122110640985
0.1445891091197596,0.07388916182386551,0.10589796328225054,0.11152616515706662,-0.07114890835207184,S,0.4767031301288882
0.11061144046266486,-0.0213033364604001,0.022453208690077938,0.06522460851166548,-0.05275996699257815,H,0.47230146264260836
0.0631114522770927,-0.09190412891414883,0.04025499994478963,0.04348721804619901,-0.023596424062735006,H,0.4704159871358072
0.04099043844746299,-0.000861656329377841,-0.22414748052674963,-0.028461502493895872,-0.0071448673660869785,H,0.4638833962676669
-0.026713787854809344,-0.05444965647148569,-0.01497276711513733,-0.07253364471166411,-0.048529472649028765,H,0.4596205729498541
-0.06869691701447528,0.017143319614025317,0.09222063528153256,-0.061155869123863615,-0.08008178266822602,H,0.46042251302414405
-0.06704033068119411,0.011347454234058278,-0.115003568001408,-0.0030259276652479473,-0.0840145885897045,H,0.46723098323847295
-0.0009874378793153409,-0.11811237531103387,-0.04329379388094894,-0.03382522919485997,-0.0819478781291838,H,0.4641649745035669
-0.034507249177481825,-0.06165648093178414,-0.01225549169418617,-0.08448381618136293,-0.0603678798601651,H,0.4595840257609511
-0.08671849127155179,0.026738180799666666,0.009830279445517016,-0.049696931078012235,-0.07394056192680988,H,0.4635181178580651
-0.051146958767237655,-0.06568044996113487,-0.07778743034928015,-0.009152792216791448,-0.06961460211788592,H,0.4679041303655542
-0.008707328217747095,-0.038899431090478186,0.07108956810509573,-0.06091265665746754,-0.05236002000772333,H,0.4631344905324265
-0.056432679134905184,-0.10864992313113676,-0.10547942130685259,-0.08947002639511784,0.0012486132191523193,H,0.46014081002583546
-0.08128911991501282,0.009368152540090295,-0.035760841473017196,-0.08461182575470075,0.0103883522198022,H,0.45982551188277143
-0.08345048300948667,-0.09635575536382746,-0.2583505112523442,-0.11834717438001004,0.09525404895546402,H,0.4566391596430085
-0.10966895807996789,-0.022914763347328428,-0.04726135151014389,-0.05350453085109318,-0.024715295675294516,H,0.46258140683717003
-0.054502507203759425,-0.05177710772384511,-0.01204598445941495,-0.0350612697083358,-0.03572712215160936,H,0.46460969301835825
-0.03484038825385426,-0.11470853698095718,0.027533914567400022,-0.05364349967355282,-0.006019749481968722,H,0.462881187449424
-0.051142349687621304,0.014509727747763965,-0.05407678985016296,-0.12597999662768045,0.037463664214441215,H,0.4560732514511405
-0.12626903862658867,-0.11046338812553072,-0.0006181110876457012,-0.09160031392218665,0.2901167554621054,H,0.45979732157823955
-0.3752132781523577,0.44237975414801034,0.07465838058570921,-0.3397178592009402,0.29831612838673816,H,0.46542218332944124
-0.31726010344879313,0.048857661520682306,-0.46673364541734463,-0.39515087871439475,0.2278572829731313,H,0.45616282644223427
-0.3807179063188617,0.09629278587411882,0.024631263370842548,-0.4063956301616304,0.04963777549891916,H,0.45201564907082864
-0.39012294596803376,-0.029330787481713902,0.06080940939064816,-0.3553063986027917,0.041070260794860716,H,0.45735558360644896
-0.3388811549255123,0.0522955924468621,-0.20508626126974455,-0.2834978347623138,0.1415349477472036,H,0.4662126074385132
-0.2653615185319209,0.11596513383286201,-0.06665945670753937,-0.24932268181940487,0.04073453419335562,H,0.4691386745064843
-0.23933091085590663,-0.11952467929363174,-0.07895850427350273,-0.23264394852416365,0.08165111382769945,H,0.4707412077467671
-0.2225671727675901,0.13491287136214197,-0.10512323764797937,-0.3100491347452832,-0.00021559504431656597,H,0.4587243589954977
-0.30013486965961184,-0.09479209798818598,-0.006612645451746419,-0.2855744302836834,0.06840819111599501,H,0.46122812230363636
-0.27135628850497573,0.11894013953560564,-0.04275530103995265,-0.20691851295624702,0.08301776864066022,H,0.47212551877279957
-0.199206927334664,-0.01793685086594948,0.05434373522098213,-0.23020946369111273,-0.013179940529822796,H,0.468124098826797
-0.2201836386841372,-0.0946459595166146,-0.07499013112649672,-0.2296523987296576,-0.023890280528937463,H,0.46705011319175793
-0.2210581677659938,-0.008981462036249685,0.10813514810399572,-0.24124906574720006,-0.06920950150073119,H,0.4642517153069337
-0.23555017292106104,-0.04867140654580642,0.06800826700267797,-0.267828928579866,-0.05196659362270031,H,0.459305315478873
-0.2606720300882983,-0.03439515677095476,0.1360377930303103,-0.2631177358195857,-0.020586219772330615,B,0.4587000761310827
-0.256063734540887,0.002365473292593746,-0.029836326062841336,-0.28267389041763863,-0.025777612559699535,B,0.4540274276044277
-0.27581599800029566,-0.11185229093861025,-0.14691699594614574,-0.26655746440110745,0.0910433528502345,B,0.4553476791642085
-0.26065343994872936,-0.04934744769588307,0.1004514739158596,-0.2786792289941871,-0.024037867358662392,B,0.4517383488485999
-0.27443306936592016,-0.14564933800850022,-0.1242746818731266,-0.2773272982183212,0.01581941433745218,B,0.4504639514744154
-0.27172872182797514,0.03898668934859682,0.09762916473915367,-0.2758419707170296,0.002134225147795365,B,0.44888750422950785
-0.2703388549241322,0.13606240250373516,0.12590590572779015,-0.2722437631582774,-0.030324394155557446,B,0.4476365753139031
-0.2667633102690972,-0.024395288446698055,0.0692456783330244,-0.26816045966182345,0.003958472903112669,B,0.4464310680545841
-0.2630414160638789,0.07753919305452127,-0.10705309298021588,-0.2766589200474237,0.06830941315204526,B,0.44267671932424923
